@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S22-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@data
60.904201,30,15,11,1068,1732,0.246288,0.404915,17.535736,63.755766,1.363636,0.616628,52,71.2,308,63.383699,52,157.454545,628,221.828912,0.000949,4.3503,26.622356,7.139053,0.000095,2.716617,13.563501,4.16623,1,0,1,0,normal
60.583317,30,16,11,1046,1732,0.264099,0.40547,17.265479,63.843105,1.454545,0.603926,52,65.375,226,41.633633,52,157.454545,628,221.828912,0.001323,4.038888,17.992903,5.272804,0.000271,2.712901,13.569097,4.167404,1,0,1,0,normal
60.9428,30,13,12,1027,1784,0.213315,0.217602,16.851868,32.350154,1.083333,0.575673,52,79,395,91.246075,52,148.666667,628,214.375579,0.001117,5.078567,27.653118,7.875523,0.000305,5.013324,27.650661,8.217998,1,0,1,0,normal
60.897382,30,15,12,978,1784,0.246316,0.216941,16.059804,32.251869,1.25,0.548206,52,65.2,226,43.092459,52,148.666667,628,214.375579,0.000767,4.349813,27.382475,7.297352,0.000001,5.028602,27.38428,8.090377,1,0,1,0,normal
60.741865,30,15,12,999,1784,0.246947,0.211693,16.446647,31.471692,1.25,0.559978,52,66.6,247,48.318113,52,148.666667,628,214.375579,0.000447,4.338705,28.680778,7.627048,0,5.15326,28.677065,8.414631,1,0,1,0,normal
60.638279,30,14,12,939,1784,0.230877,0.212118,15.485268,31.534827,1.166667,0.526345,52,67.071429,247,49.98066,52,148.666667,628,214.375579,0.000265,4.664483,28.430148,7.769133,0.000002,5.142943,28.426867,8.341833,1,0,1,0,normal
60.938673,30,13,12,879,1784,0.213329,0.207285,14.424338,30.816428,1.083333,0.492713,52,67.615385,247,51.827433,52,148.666667,628,214.375579,0.001314,5.078223,28.415153,7.992579,0.000625,5.262836,28.417577,8.319841,1,0,1,0,normal
60.800803,30,15,11,1007,1732,0.246707,0.400055,16.562281,62.990493,1.363636,0.581409,52,67.133333,247,48.198017,52,157.454545,628,221.828912,0.00151,4.342914,26.067475,7.040187,0.000136,2.749621,13.835335,4.235951,1,0,1,0,normal
60.639796,30,15,11,986,1732,0.247362,0.382617,16.259949,60.244782,1.363636,0.569284,52,65.733333,226,42.975135,52,157.454545,628,221.828912,0.002196,4.331414,24.716027,6.694768,0.000088,2.874938,13.821986,4.167984,1,0,1,0,normal
60.509822,30,16,11,1067,1732,0.26442,0.391018,17.633501,61.567622,1.454545,0.616051,52,66.6875,247,46.699463,52,157.454545,628,221.828912,0.002529,4.033988,16.909298,5.156461,0.000005,2.813167,14.080316,4.322519,1,0,1,0,normal
60.681932,30,15,11,1007,1732,0.247191,0.404131,16.594725,63.632195,1.363636,0.581409,52,67.133333,247,48.198017,52,157.454545,628,221.828912,0.000175,4.334424,26.33806,7.076395,0.000003,2.721893,13.571157,4.168998,1,0,1,0,normal
7.186269,18,4,6,240,360,0.556623,0.834932,33.397352,50.095945,0.666667,0.666667,60,60,60,0,60,60,60,0,1.003345,2.395399,4.165504,1.318333,1.003382,1.437242,2.132693,0.528028,0,0,0,0,normal
60.859393,30,15,12,978,1784,0.24647,0.21571,16.069828,32.068894,1.25,0.548206,52,65.2,226,43.092459,52,148.666667,628,214.375579,0.000024,4.3471,27.903544,7.427058,0.000005,5.057294,27.896936,8.227422,1,0,1,0,normal
60.402783,30,15,11,1007,1732,0.248333,0.390177,16.671417,61.435146,1.363636,0.581409,52,67.133333,247,48.198017,52,157.454545,628,221.828912,0.000003,4.314484,24.944078,6.731857,0.000023,2.819233,13.570258,4.119947,1,0,1,0,normal
