@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-V-R3,5,12,18,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {normal,attack}

@data
OTH,0,0,75,attack
OTH,0,0,75,attack
OTH,0,0,33,attack
OTH,0,0,68,attack
OTH,0,0,68,attack
OTH,0,0,71,attack
OTH,0,0,72,attack
OTH,0,0,68,attack
OTH,0,0,71,attack
OTH,0,0,74,attack
OTH,0,0,68,attack
OTH,0,0,72,attack
OTH,0,0,36,attack
OTH,0,0,70,attack
OTH,0,0,61,attack
OTH,0,0,70,attack
OTH,0,0,64,attack
OTH,0,0,71,attack
OTH,0,0,69,attack
OTH,0,0,70,attack
OTH,0,0,71,attack
OTH,0,0,72,attack
OTH,0,0,64,attack
OTH,0,0,33,attack
OTH,0,0,72,attack
OTH,0,0,74,attack
OTH,0,0,73,attack
OTH,0,0,71,attack
OTH,0,0,33,attack
OTH,0,0,68,attack
OTH,0,0,64,attack
OTH,0,0,68,attack
OTH,0,0,56,attack
OTH,0,0,70,attack
OTH,0,0,71,attack
OTH,0,0,73,attack
OTH,0,0,69,attack
OTH,0,0,35,attack
OTH,0,0,69,attack
OTH,0,0,61,attack
OTH,0,0,76,attack
OTH,0,0,72,attack
OTH,0,0,68,attack
OTH,0,0,67,attack
OTH,0,0,71,attack
OTH,0,0,71,attack
OTH,0,0,76,attack
OTH,0,0,72,attack
OTH,0,0,76,attack
OTH,0,0,71,attack
OTH,0,0,67,attack
OTH,0,0,72,attack
OTH,0,0,33,attack
OTH,0,0,71,attack
OTH,0,0,69,attack
OTH,0,0,75,attack
OTH,0,0,68,attack
OTH,0,0,73,attack
OTH,0,0,71,attack
OTH,0,0,70,attack
OTH,0,0,66,attack
OTH,0,0,65,attack
OTH,0,0,75,attack
OTH,0,0,68,attack
OTH,0,0,71,attack
OTH,0,0,66,attack
OTH,0,0,72,attack
OTH,0,0,71,attack
OTH,0,0,80,attack
OTH,0,0,76,attack
OTH,0,0,68,attack
OTH,0,0,75,attack
OTH,0,0,68,attack
OTH,0,0,67,attack
OTH,0,0,68,attack
OTH,0,0,64,attack
OTH,0,0,80,attack
OTH,0,0,68,attack
OTH,0,0,68,attack
OTH,0,0,72,attack
OTH,0,0,81,attack
OTH,0,0,68,attack
OTH,0,0,32,attack
OTH,0,0,74,attack
OTH,0,0,67,attack
OTH,0,0,68,attack
OTH,0,0,31,attack
OTH,0,0,69,attack
OTH,0,0,25,attack
OTH,0,0,64,attack
OTH,0,0,64,attack
OTH,0,0,71,attack
OTH,0,0,69,attack
OTH,0,0,72,attack
OTH,0,0,74,attack
OTH,0,0,67,attack
OTH,0,0,75,attack
OTH,0,0,69,attack
OTH,0,0,67,attack
OTH,0,0,68,attack
OTH,0,0,60,attack
S3,755,0,100,attack
OTH,0,0,67,attack
OTH,0,0,69,attack
OTH,0,0,66,attack
OTH,0,0,70,attack
OTH,0,0,68,attack
RSTO,755,0,100,attack
OTH,0,0,71,attack
OTH,0,0,70,attack
OTH,0,0,71,attack
OTH,0,0,73,attack
OTH,0,0,65,attack
OTH,0,0,71,attack
OTH,0,0,68,attack
OTH,0,0,71,attack
OTH,0,0,67,attack
OTH,0,0,66,attack
OTH,0,0,66,attack
OTH,0,0,66,attack
OTH,0,0,70,attack
OTH,0,0,70,attack
OTH,0,0,65,attack
OTH,0,0,64,attack
OTH,0,0,75,attack
OTH,0,0,64,attack
OTH,0,0,73,attack
OTH,0,0,68,attack
OTH,0,0,72,attack
OTH,0,0,71,attack
OTH,0,0,71,attack
S3,755,0,100,attack
OTH,0,0,73,attack
OTH,0,0,64,attack
OTH,0,0,71,attack
OTH,0,0,68,attack
OTH,0,0,69,attack
OTH,0,0,67,attack
OTH,0,0,69,attack
OTH,0,0,69,attack
OTH,0,0,78,attack
OTH,0,0,71,attack
OTH,0,0,71,attack
OTH,0,0,68,attack
OTH,0,0,70,attack
OTH,0,0,71,attack
OTH,0,0,71,attack
OTH,0,0,68,attack
S3,755,0,100,attack
OTH,0,0,33,attack
OTH,0,0,64,attack
OTH,0,0,68,attack
OTH,0,0,77,attack
OTH,0,0,73,attack
OTH,0,0,68,attack
OTH,0,0,75,attack
OTH,0,0,71,attack
OTH,0,0,66,attack
S3,755,0,100,attack
OTH,0,0,68,attack
OTH,0,0,58,attack
OTH,0,0,69,attack
OTH,0,0,76,attack
OTH,0,0,71,attack
OTH,0,0,74,attack
OTH,0,0,72,attack
OTH,0,0,65,attack
OTH,0,0,68,attack
OTH,0,0,73,attack
OTH,0,0,71,attack
OTH,0,0,66,attack
OTH,0,0,69,attack
OTH,0,0,73,attack
OTH,0,0,67,attack
OTH,0,0,75,attack
OTH,0,0,70,attack
OTH,0,0,72,attack
OTH,0,0,68,attack
OTH,0,0,70,attack
S3,755,0,100,attack
OTH,0,0,66,attack
OTH,0,0,76,attack
OTH,0,0,68,attack
OTH,0,0,67,attack
OTH,0,0,73,attack
OTH,0,0,67,attack
OTH,0,0,69,attack
OTH,0,0,71,attack
OTH,0,0,70,attack
OTH,0,0,69,attack
OTH,0,0,71,attack
OTH,0,0,75,attack
OTH,0,0,73,attack
OTH,0,0,69,attack
OTH,0,0,74,attack
OTH,0,0,69,attack
OTH,0,0,66,attack
OTH,0,0,71,attack
OTH,0,0,76,attack
OTH,0,0,69,attack
OTH,0,0,69,attack
OTH,0,0,69,attack
OTH,0,0,70,attack
OTH,0,0,70,attack
OTH,0,0,64,attack
OTH,0,0,73,attack
OTH,0,0,67,attack
OTH,0,0,70,attack
OTH,0,0,69,attack
RSTO,755,0,100,attack
OTH,0,0,73,attack
OTH,0,0,71,attack
S3,755,0,100,attack
OTH,0,0,73,attack
OTH,0,0,69,attack
OTH,0,0,72,attack
OTH,0,0,71,attack
OTH,0,0,66,attack
OTH,0,0,68,attack
OTH,0,0,68,attack
OTH,0,0,68,attack
OTH,0,0,67,attack
OTH,0,0,69,attack
OTH,0,0,73,attack
OTH,0,0,65,attack
OTH,0,0,69,attack
OTH,0,0,69,attack
OTH,0,0,68,attack
OTH,0,0,34,attack
OTH,0,0,72,attack
OTH,0,0,72,attack
OTH,0,0,70,attack
S3,755,0,71,attack
OTH,0,0,71,attack
OTH,0,0,78,attack
OTH,0,0,64,attack
OTH,0,0,70,attack
OTH,0,0,67,attack
OTH,0,0,74,attack
OTH,0,0,68,attack
S3,755,0,88,attack
S3,755,0,100,attack
OTH,0,0,65,attack
OTH,0,0,73,attack
OTH,0,0,63,attack
OTH,0,0,42,attack
OTH,0,0,68,attack
OTH,0,0,65,attack
OTH,0,0,21,attack
S1,272,0,99,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,206,0,95,attack
S1,0,0,100,attack
S1,0,0,99,attack
RSTO,953,0,71,attack
OTH,0,0,54,attack
OTH,0,0,85,attack
OTH,0,0,50,attack
OTH,0,0,51,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,93,attack
OTH,0,0,62,attack
S1,272,0,93,attack
S2,148,0,100,attack
OTH,0,0,61,attack
RSTO,953,0,100,attack
RSTO,953,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
RSTO,958,0,99,attack
S1,74,0,100,attack
OTH,0,0,63,attack
S1,140,0,100,attack
OTH,0,0,56,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,99,attack
S1,0,0,100,attack
S1,0,0,99,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,48,attack
S1,0,0,100,attack
RSTO,1019,0,57,attack
OTH,0,0,14,attack
RSTO,887,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,272,0,88,attack
OTH,0,0,50,attack
RSTO,953,0,92,attack
S1,140,0,99,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,140,0,100,attack
OTH,0,0,47,attack
OTH,0,0,50,attack
RSTO,1019,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,206,0,100,attack
S1,140,0,99,attack
OTH,0,0,48,attack
S1,140,0,100,attack
OTH,0,0,66,attack
RSTO,958,0,82,attack
OTH,0,0,100,attack
OTH,0,0,51,attack
OTH,0,0,7,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,3,attack
RSTO,958,0,44,attack
S1,0,0,100,attack
S1,140,0,100,attack
RSTO,887,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,953,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,37,attack
S1,0,0,100,attack
S1,0,0,99,attack
S1,0,0,100,attack
S1,206,0,100,attack
S1,0,0,100,attack
OTH,0,0,55,attack
RSTO,1019,0,97,attack
S1,272,0,99,attack
OTH,0,0,87,attack
OTH,0,0,53,attack
S1,0,0,100,attack
OTH,0,0,18,attack
OTH,0,0,50,attack
RSTO,1019,0,8,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
RSTO,1019,0,100,attack
OTH,0,0,50,attack
S1,0,0,99,attack
S1,0,0,100,attack
OTH,0,0,57,attack
OTH,0,0,53,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,12,attack
S1,0,0,71,attack
OTH,0,0,50,attack
OTH,0,0,72,attack
S1,0,0,97,attack
S1,0,0,100,attack
OTH,0,0,100,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,49,attack
OTH,0,0,53,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,272,0,99,attack
OTH,0,0,53,attack
OTH,0,0,50,attack
OTH,0,0,76,attack
OTH,0,0,80,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1820,0,100,attack
OTH,0,0,86,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,206,0,100,attack
OTH,0,0,90,attack
S2,148,0,100,attack
OTH,0,0,85,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
OTH,0,0,64,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,25,attack
OTH,0,0,79,attack
S1,0,0,100,attack
S1,74,0,100,attack
RSTO,1019,0,100,attack
S1,0,0,100,attack
S1,0,0,99,attack
OTH,0,0,62,attack
S1,0,0,100,attack
S1,338,0,100,attack
S1,0,0,99,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,49,attack
S2,140,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,99,attack
S1,0,0,100,attack
OTH,0,0,89,attack
OTH,0,0,53,attack
OTH,0,0,46,attack
S1,0,0,100,attack
OTH,0,0,37,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,50,attack
RSTO,1886,0,93,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,58,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,953,0,82,attack
S1,74,0,99,attack
OTH,0,0,57,attack
OTH,0,0,50,attack
OTH,0,0,48,attack
OTH,0,0,14,attack
S1,0,0,100,attack
OTH,0,0,46,attack
OTH,0,0,79,attack
S1,0,0,100,attack
RSTO,1688,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,56,attack
OTH,0,0,74,attack
S1,0,0,100,attack
OTH,0,0,39,attack
RSTO,1024,0,100,attack
OTH,0,0,54,attack
RSTO,958,0,32,attack
S1,0,0,100,attack
S1,0,0,100,attack
S2,148,0,100,attack
OTH,0,0,19,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,47,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,76,attack
OTH,0,0,84,attack
S1,0,0,100,attack
RSTO,953,0,100,attack
S1,0,0,100,attack
OTH,0,0,59,attack
OTH,0,0,87,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,100,attack
OTH,0,0,88,attack
S1,140,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1019,0,99,attack
S1,0,0,100,attack
OTH,0,0,76,attack
OTH,0,0,53,attack
S1,0,0,100,attack
S1,140,0,96,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,33,attack
S1,0,0,100,attack
OTH,0,0,86,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,85,attack
S1,0,0,100,attack
S1,206,0,94,attack
RSTO,1820,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1424,0,100,attack
RSTO,958,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,1754,0,100,attack
S1,0,0,98,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,13,attack
RSTO,953,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,99,attack
OTH,0,0,52,attack
OTH,0,0,52,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,33,attack
OTH,0,0,53,attack
S1,1820,0,88,attack
OTH,0,0,90,attack
OTH,0,0,53,attack
RSTO,1820,0,100,attack
RSTO,1024,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,338,0,96,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,140,0,99,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,74,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,89,attack
OTH,0,0,59,attack
S1,0,0,100,attack
S1,338,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,90,attack
OTH,0,0,50,attack
OTH,0,0,54,attack
OTH,0,0,90,attack
S1,0,0,100,attack
OTH,0,0,89,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,100,attack
S1,0,0,91,attack
S2,148,0,100,attack
OTH,0,0,45,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
OTH,0,0,35,attack
S1,0,0,100,attack
RSTO,887,0,100,attack
S1,0,0,100,attack
S1,140,0,99,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,71,attack
S2,140,0,100,attack
OTH,0,0,59,attack
S1,0,0,100,attack
OTH,0,0,83,attack
RSTO,1424,0,100,attack
OTH,0,0,83,attack
OTH,0,0,46,attack
OTH,0,0,42,attack
S1,0,0,100,attack
RSTO,958,0,84,attack
OTH,0,0,48,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,89,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,953,0,100,attack
S1,0,0,100,attack
RSTO,1024,0,100,attack
OTH,0,0,49,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,85,attack
RSTO,958,0,100,attack
S1,0,0,100,attack
RSTO,953,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
RSTO,1024,0,100,attack
OTH,0,0,94,attack
OTH,0,0,90,attack
S1,0,0,100,attack
S1,338,0,65,attack
OTH,0,0,51,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,46,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,47,attack
S1,0,0,100,attack
OTH,0,0,42,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1019,0,54,attack
S1,206,0,79,attack
S1,272,0,91,attack
S1,0,0,78,attack
RSTO,1754,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,140,0,100,attack
OTH,0,0,19,attack
OTH,0,0,49,attack
RSTO,1820,0,100,attack
OTH,0,0,63,attack
S1,0,0,99,attack
S1,0,0,100,attack
OTH,0,0,75,attack
S1,0,0,100,attack
S1,338,0,100,attack
RSTO,1820,0,100,attack
S1,0,0,100,attack
S1,272,0,65,attack
S1,0,0,100,attack
OTH,0,0,54,attack
OTH,0,0,62,attack
OTH,0,0,100,attack
RSTO,953,0,100,attack
OTH,0,0,58,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S2,140,0,100,attack
OTH,0,0,24,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1424,0,100,attack
S1,74,0,99,attack
OTH,0,0,35,attack
S1,0,0,99,attack
S1,0,0,100,attack
RSTO,1024,0,99,attack
OTH,0,0,48,attack
OTH,0,0,2,attack
S1,74,0,100,attack
S1,0,0,100,attack
S1,0,0,99,attack
RSTO,958,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1886,0,74,attack
RSTO,1024,0,100,attack
OTH,0,0,54,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,45,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,47,attack
OTH,0,0,51,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
S1,0,0,98,attack
S1,0,0,99,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,953,0,100,attack
S1,0,0,100,attack
RSTO,1820,0,100,attack
S2,140,0,97,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
S1,206,0,92,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1886,0,100,attack
S1,0,0,100,attack
OTH,0,0,48,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1754,0,100,attack
S1,0,0,100,attack
OTH,0,0,45,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,100,attack
S1,0,0,100,attack
RSTO,1886,0,100,attack
S1,0,0,100,attack
OTH,0,0,53,attack
S1,0,0,100,attack
S1,0,0,78,attack
OTH,0,0,50,attack
OTH,0,0,89,attack
S1,140,0,99,attack
OTH,0,0,47,attack
S1,0,0,100,attack
OTH,0,0,11,attack
RSTO,1024,0,99,attack
S1,0,0,71,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,37,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,54,attack
S1,0,0,100,attack
S1,206,0,100,attack
S1,0,0,98,attack
OTH,0,0,48,attack
OTH,0,0,49,attack
S1,0,0,100,attack
RSTO,1424,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,59,attack
OTH,0,0,50,attack
OTH,0,0,52,attack
S1,206,0,99,attack
RSTO,1024,0,100,attack
OTH,0,0,51,attack
OTH,0,0,73,attack
OTH,0,0,100,attack
S2,74,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,958,0,100,attack
OTH,0,0,47,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
S1,0,0,98,attack
RSTO,1019,0,100,attack
S1,0,0,100,attack
RSTO,1754,0,100,attack
S1,0,0,100,attack
RSTO,1024,0,100,attack
S1,0,0,100,attack
RSTO,1886,0,86,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,51,attack
OTH,0,0,88,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,0,0,97,attack
OTH,0,0,39,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,206,0,100,attack
S1,0,0,85,attack
OTH,0,0,49,attack
OTH,0,0,61,attack
OTH,0,0,31,attack
OTH,0,0,38,attack
S1,0,0,100,attack
RSTO,1490,0,100,attack
S1,0,0,100,attack
RSTO,887,0,100,attack
RSTO,953,0,100,attack
RSTO,1820,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,49,attack
S1,0,0,100,attack
OTH,0,0,83,attack
OTH,0,0,50,attack
S1,0,0,100,attack
RSTO,958,0,100,attack
OTH,0,0,84,attack
S1,0,0,100,attack
OTH,0,0,52,attack
S1,0,0,100,attack
OTH,0,0,92,attack
OTH,0,0,47,attack
S1,0,0,100,attack
S1,140,0,99,attack
OTH,0,0,25,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
RSTO,1019,0,90,attack
S1,140,0,100,attack
S1,0,0,28,attack
OTH,0,0,47,attack
RSTO,953,0,61,attack
RSTO,953,0,100,attack
S1,0,0,100,attack
OTH,0,0,53,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,99,attack
OTH,0,0,50,attack
S1,74,0,100,attack
RSTO,689,0,99,attack
S1,0,0,100,attack
OTH,0,0,80,attack
OTH,0,0,39,attack
S1,206,0,100,attack
OTH,0,0,88,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,74,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
OTH,0,0,85,attack
OTH,0,0,50,attack
OTH,0,0,51,attack
S1,0,0,100,attack
OTH,0,0,47,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,887,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,887,0,75,attack
OTH,0,0,50,attack
OTH,0,0,49,attack
OTH,0,0,51,attack
S1,0,0,100,attack
OTH,0,0,54,attack
S1,0,0,56,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,48,attack
S1,206,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,94,attack
OTH,0,0,50,attack
OTH,0,0,53,attack
OTH,0,0,89,attack
OTH,0,0,49,attack
OTH,0,0,46,attack
S1,0,0,100,attack
RSTO,953,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
OTH,0,0,53,attack
OTH,0,0,29,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,69,attack
S2,140,0,100,attack
S1,0,0,98,attack
RSTO,1024,0,100,attack
RSTO,958,0,36,attack
S1,0,0,100,attack
RSTO,1024,0,100,attack
RSTO,1820,0,100,attack
S1,0,0,100,attack
S1,0,0,75,attack
OTH,0,0,77,attack
S1,0,0,100,attack
OTH,0,0,49,attack
OTH,0,0,0,attack
S1,0,0,84,attack
S1,0,0,77,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,140,0,99,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1019,0,100,attack
OTH,0,0,10,attack
OTH,0,0,61,attack
S1,0,0,100,attack
OTH,0,0,90,attack
RSTO,1019,0,100,attack
S1,140,0,100,attack
S1,206,0,67,attack
S1,0,0,100,attack
OTH,0,0,83,attack
S1,0,0,100,attack
OTH,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,45,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1820,0,100,attack
S1,0,0,100,attack
OTH,0,0,35,attack
S1,0,0,100,attack
OTH,0,0,81,attack
S1,0,0,98,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,1424,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,49,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,78,attack
OTH,0,0,81,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,99,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,50,attack
RSTO,11980,0,94,attack
S1,0,0,74,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
OTH,0,0,100,attack
OTH,0,0,70,attack
OTH,0,0,88,attack
S1,0,0,100,attack
S1,140,0,96,attack
RSTO,1024,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
RSTO,958,0,71,attack
RSTO,1019,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,64,attack
S1,140,0,99,attack
S1,0,0,100,attack
OTH,0,0,93,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,100,attack
OTH,0,0,31,attack
OTH,0,0,83,attack
OTH,0,0,31,attack
S1,206,0,97,attack
OTH,0,0,49,attack
S1,0,0,100,attack
S1,1754,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,56,attack
OTH,0,0,24,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,48,attack
S1,0,0,100,attack
S1,0,0,100,attack
S1,0,0,100,attack
OTH,0,0,50,attack
OTH,0,0,48,attack
OTH,0,0,37,attack
S1,0,0,100,attack
OTH,0,0,89,attack
S1,0,0,100,attack
OTH,0,0,50,attack
S1,0,0,100,attack
S1,338,0,50,attack
OTH,0,0,50,attack
OTH,0,0,28,attack
S1,0,0,100,attack
